data,run,cell_cluster,module,name,genes,ortholog_ensg,ortholog_name,pkMs,gene_loadings
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000040836,ENSG00000143147,GPR161,0.673739972627864,0.0399117489011031
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000079173,ENSG00000146839,ZAN,0.672743040358803,0.0398526915317756
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000043510,ENSG00000100209,HSCB,0.669319825435768,0.039649903364243
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000021365,ENSG00000111859,NEDD9,0.667447637761963,0.0395389966533925
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000027978,ENSG00000164099,PRSS12,0.666190719029031,0.0394645379202077
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000031548,ENSG00000104332,SFRP1,0.666138891938051,0.0394614677300371
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000007613,ENSG00000106799,TGFBR1,0.664316330933748,0.0393535008583716
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000025094,ENSG00000165646,SLC18A2,0.661571681155794,0.0391909102786084
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000054418,NA,NA,0.659092710245688,0.0390440582755851
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000031434,ENSG00000133131,MORC4,0.658208317313462,0.0389916676351674
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000095334,NA,NA,0.65772893257306,0.0389632693150985
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000028158,ENSG00000138823,MTTP,0.656010907396272,0.0388614950516622
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000042510,ENSG00000182795,C1orf116,0.655267342913478,0.0388174469616947
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000028809,ENSG00000133226,SRRM1,0.654646275175744,0.0387806554685281
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000044617,ENSG00000166860,ZBTB39,0.654222029638066,0.038755523545145
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000062169,ENSG00000143771,CNIH4,0.648020518223409,0.0383881515968492
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000040511,ENSG00000073008,PVR,0.646492842372721,0.0382976534559757
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000118239,NA,NA,0.645455366395275,0.0382361943138956
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000110657,NA,NA,0.645069025655857,0.0382133078366071
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000078607,ENSG00000186665,C17orf58,0.643805744976144,0.0381384722274274
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000028822,ENSG00000183726,TMEM50A,0.643763734911234,0.0381359835890355
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000051111,ENSG00000122012,SV2C,0.643369348391857,0.038112620486992
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000087361,NA,NA,0.642761537299132,0.0380766143055307
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000111734,NA,NA,0.642235486062454,0.0380454515042714
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000086728,NA,NA,0.642163305237824,0.038041175577259403
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000026510,ENSG00000143514,TP53BP2,0.641727436469064,0.0380153551041401
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000032667,ENSG00000105854,PON2,0.638192976107838,0.0378059768570874
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000046727,ENSG00000120306,CYSTM1,0.637525293843737,0.0377664239613811
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000020182,ENSG00000132437,DDC,0.634105985073325,0.0375638671908102
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000028738,ENSG00000179002,TAS1R2,0.633820064299491,0.0375469295017989
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000036905,ENSG00000173369,C1QB,0.633690348021588,0.0375392452263776
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000117487,NA,NA,0.633672171332242,0.0375381684556789
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000044770,ENSG00000146285,SCML4,0.633223649494587,0.0375115984261594
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000005267,ENSG00000141040,ZNF287,0.628733741919688,0.0372456203470801
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000062127,ENSG00000143079,CTTNBP2NL,0.619870385358819,0.0367205630907939
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000020374,ENSG00000146090,RASGEF1C,0.61636350841297,0.0365128188604139
dmb,ds4_mcs20_pF,ZI,lightsteelblue2,ZI__29,ENSMUSG00000045929,NA,NA,0.611915218929469,0.0362493061995688
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000105228,NA,NA,0.933788241084335,-0.210521685353623
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000117379,NA,NA,0.915455021286587,-0.206388478101732
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00002075967,NA,NA,0.908529515090973,-0.204827129209038
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000102436,NA,NA,0.900574382836996,-0.203033652084745
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000099203,NA,NA,0.885744846287111,-0.199690346943239
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000120938,NA,NA,0.882507229216006,-0.198960429203488
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000110706,NA,NA,0.879039476582738,-0.198178627616549
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000071303,NA,NA,0.869029826335458,-0.195921961332755
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000106898,NA,NA,0.863020260229223,-0.194567110276311
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000102261,NA,NA,0.849505988322481,-0.191520330318115
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000093528,NA,NA,0.845006065899276,-0.190505827017674
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000113096,NA,NA,0.836392943786016,-0.188564006695183
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00002076383,NA,NA,0.824015570914482,-0.185773539560858
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000025326,ENSG00000114062,UBE3A,0.818266746016464,-0.184477472365871
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000111459,NA,NA,0.801496099837816,-0.180696545874552
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000082315,NA,NA,0.798903504497979,-0.180112047680669
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00002075088,ENSG00000222069,RN7SKP285,0.785866734608207,-0.177172920105476
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000082658,NA,NA,0.780673639035739,-0.176002141567026
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000083585,NA,NA,0.777097127451299,-0.175195820376294
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000117816,NA,NA,0.775937760781897,-0.174934442245314
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000086135,NA,NA,0.775812919862028,-0.174906296976724
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000082169,NA,NA,0.772945179055999,-0.174259767494899
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000024107,ENSG00000138039,LHCGR,0.76860508513986,-0.173281297381849
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000117372,NA,NA,0.733961548786866,-0.165470944521576
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000109864,ENSG00000255150,EID3,0.7296516838138,-0.164499289495462
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000120894,NA,NA,0.70943862601988,-0.159942274526002
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000034292,ENSG00000204104,TRAF3IP1,0.705681983144505,-0.159095342904249
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000099556,NA,NA,0.702713675878823,-0.15842614080818
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000111970,NA,NA,0.697166945937658,-0.157175635732147
dmb,ds4_mcs20_pF,ZI,chocolate1,ZI__10,ENSMUSG00000093979,NA,NA,0.672414178144821,-0.151595147390525
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000026579,ENSG00000198734,F5,0.969534963200665,-0.185214459474561
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000026051,ENSG00000119147,ECRG4,0.956393881684429,-0.182704061807306
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000058488,ENSG00000133116,KL,0.948476392334637,-0.181191549555581
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000051606,NA,NA,0.946993616271787,-0.180908288427899
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000061808,ENSG00000118271,TTR,0.938379119267184,-0.179262623787724
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000047230,ENSG00000165376,CLDN2,0.933840164562021,-0.178395527629045
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000001827,ENSG00000110195,FOLR1,0.92822518330075,-0.177322873461079
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000017723,ENSG00000101443,WFDC2,0.927077370053541,-0.17710360172955
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000039672,ENSG00000159197,KCNE2,0.924787042389261,-0.176666070524941
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000110332,ENSG00000277639,NA,0.911414019442476,-0.174111364082532
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000023122,ENSG00000198203,SULT1C2,0.906159845351904,-0.1731076364697
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000068323,ENSG00000188687,SLC4A5,0.902267593923492,-0.172364082836448
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000048108,ENSG00000187783,TMEM72,0.90014759419692,-0.171959090114838
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000022805,ENSG00000183833,CFAP91,0.875875860705274,-0.167322355835214
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00002076681,NA,NA,0.873624439919094,-0.16689225717989
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000070780,ENSG00000163694,RBM47,0.868556113928736,-0.16592403293386
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000037143,ENSG00000089101,CFAP61,0.864023367915135,-0.165058122848397
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00002076030,ENSG00000223056,RN7SKP169,0.860561503691582,-0.164396787945298
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000046585,ENSG00000120051,CFAP58,0.859164229376119,-0.16412986058641
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000048416,ENSG00000178053,MLF1,0.851454861655898,-0.162657106710183
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000048520,ENSG00000161040,FBXL13,0.849043930528483,-0.162196536104126
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000030450,ENSG00000104044,OCA2,0.838887803252364,-0.16025636716211
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000041831,ENSG00000164674,SYTL3,0.838372507030332,-0.160157927894981
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000037005,ENSG00000122121,XPNPEP2,0.835433896736297,-0.159596552454307
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000025557,ENSG00000088386,SLC15A1,0.835378949129911,-0.159586055575285
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000038570,ENSG00000188659,SAXO2,0.825023581230472,-0.157607824834824
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000042372,ENSG00000064218,DMRT3,0.821348665147236,-0.156905789713034
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000087216,NA,NA,0.797419785009616,-0.152334552193254
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000015652,ENSG00000105889,STEAP1B,0.796343068375261,-0.152128862355333
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000049382,ENSG00000170421,KRT8,0.795313536137894,-0.15193218635695
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000086353,NA,NA,0.793696840776309,-0.151623342046124
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000102420,NA,NA,0.790376705942715,-0.150989082321692
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000027811,ENSG00000205208,C4orf46,0.745894097651162,-0.142491377170822
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000042079,ENSG00000169813,HNRNPF,0.72359028013878,-0.138230582396452
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00002075602,NA,NA,0.717408167845049,-0.137049586733217
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000031097,ENSG00000130598,TNNI2,0.708862143176689,-0.135417002659734
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000033053,ENSG00000204711,CFAP95,0.626690019548192,-0.119719306300764
dmb,ds4_mcs20_pF,ZI,yellow3,ZI__48,ENSMUSG00000021638,ENSG00000197822,OCLN,0.620393929980962,-0.118516537065761
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000053740,NA,NA,0.913367048295633,-0.158587812147956
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000085917,NA,NA,0.8898867395744,-0.154510928932596
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00002076145,NA,NA,0.888865399206213,-0.154333593725736
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00002076680,NA,NA,0.874755352962307,-0.151883668071747
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000096937,NA,NA,0.869390467528796,-0.15095216365092
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000098123,NA,NA,0.863379433572266,-0.149908468538761
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000082028,NA,NA,0.846358582104662,-0.146953140119393
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000034387,ENSG00000125046,SSUH2,0.844641087996209,-0.146654931821267
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000102298,NA,NA,0.839408130995103,-0.145746334118494
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000108220,NA,NA,0.826848284091816,-0.143565569391956
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000075726,NA,NA,0.821703922184336,-0.14267235444477
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000084024,NA,NA,0.821616410537697,-0.142657159807955
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000113275,NA,NA,0.821284469754943,-0.142599524969258
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000035041,ENSG00000060566,CREB3L3,0.820413743587518,-0.142448340888193
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00002075162,NA,NA,0.812186039378867,-0.141019765583352
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000119227,ENSG00000200169,RNU5D-1,0.806691555170556,-0.140065758942644
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000074553,NA,NA,0.805824034114304,-0.139915131364651
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000099413,NA,NA,0.800794525320658,-0.139041858349984
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000084392,NA,NA,0.794692726986877,-0.137982403829779
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000112546,NA,NA,0.792885725838453,-0.137668654434931
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000047528,ENSG00000155749,FLACC1,0.791687473258915,-0.137460601981819
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000077545,NA,NA,0.787009190427127,-0.136648312289206
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000030269,ENSG00000163719,MTMR14,0.785557844735522,-0.136396315309097
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000062101,NA,NA,0.761483412792895,-0.132216274549349
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000098896,NA,NA,0.758142725669202,-0.131636231440715
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000036992,ENSG00000132661,NXT1,0.756682420405766,-0.131382678811212
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000064281,NA,NA,0.755856715883711,-0.131239311833087
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000072423,ENSG00000222028,PSMB11,0.751911451601154,-0.130554296064143
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000094153,NA,NA,0.750446099255199,-0.130299867110302
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000065471,ENSG00000207725,MIR222,0.748579370754965,-0.129975747262451
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000081413,NA,NA,0.747336787151979,-0.129759997619001
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000092525,NA,NA,0.744575604817797,-0.129280573858163
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000022677,ENSG00000133393,CEP20,0.736099760535035,-0.127808914021716
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000094683,NA,NA,0.735476242821997,-0.127700652715234
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000028708,ENSG00000079277,MKNK1,0.728052966974047,-0.126411750211149
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000120716,NA,NA,0.724965453904891,-0.125875665683544
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000061510,NA,NA,0.724672018389012,-0.125824716509763
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000027937,ENSG00000143543,JTB,0.713819911394303,-0.123940466460784
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000118280,NA,NA,0.704017674979373,-0.122238505315918
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00002076851,NA,NA,0.702390402458374,-0.121955962181309
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000119845,NA,NA,0.698073471508573,-0.121206413973061
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000118681,NA,NA,0.689717019348137,-0.119755484176638
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000024608,ENSG00000164587,RPS14,0.688944182020882,-0.119621296523269
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000021048,ENSG00000100714,MTHFD1,0.678836501868164,-0.117866301218477
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000097229,NA,NA,0.662012761886256,-0.114945197242966
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000033285,ENSG00000065183,WDR3,0.654787876328845,-0.113690741221471
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000032258,ENSG00000135338,LCA5,0.652132714550406,-0.113229725797139
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000089785,NA,NA,0.645084856974663,-0.112006007123082
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000105815,NA,NA,0.642454143586938,-0.111549236669926
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000077506,ENSG00000201882,NA,0.637980465769396,-0.110772472521643
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000097183,NA,NA,0.637245397920508,-0.110644842778318
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000108205,NA,NA,0.63465882478273,-0.11019573639152
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000115702,NA,NA,0.632065169772835,-0.109745400380107
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000054892,ENSG00000074966,TXK,0.631477424029085,-0.109643350156404
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000115250,NA,NA,0.618888695630033,-0.107457570739186
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000087296,NA,NA,0.574200691477299,-0.0996983978841267
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000031969,ENSG00000151498,ACAD8,0.572508545534641,-0.0994045907850181
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000120923,NA,NA,0.56685150832756,-0.0984223600864345
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000114251,NA,NA,0.562628724218642,-0.0976891585829905
dmb,ds4_mcs20_pF,ZI,darkseagreen4,ZI__15,ENSMUSG00000043090,ENSG00000196757,ZNF700,0.522303121149475,-0.0906874289101065
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000044345,ENSG00000155254,MARVELD1,0.917539178284248,0.216959599392994
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000111985,NA,NA,0.907878466282148,0.214675245486989
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000027868,ENSG00000092607,TBX15,0.905736015696761,0.214168645625396
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000031565,ENSG00000077782,FGFR1,0.895183430994569,0.211673401167465
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000026668,ENSG00000165623,UCMA,0.893144731413546,0.211191334074473
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000027004,ENSG00000162998,FRZB,0.890843992187168,0.210647305576643
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000040463,ENSG00000132382,MYBBP1A,0.881279003286004,0.208385586176196
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000051435,ENSG00000142621,FHAD1,0.871123733470724,0.20598429005392
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000063529,ENSG00000230873,STMND1,0.865490532000123,0.204652273761551
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000022637,ENSG00000114423,CBLB,0.861596951565552,0.203731605008344
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000027230,ENSG00000157613,CREB3L1,0.857494055367836,0.202761441840956
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000059430,ENSG00000163017,ACTG2,0.849110823723212,0.200779158552914
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000041117,ENSG00000169515,CCDC8,0.844497675500223,0.199688342145192
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000027318,ENSG00000149451,ADAM33,0.835336442559272,0.197522094124556
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000026604,ENSG00000152104,PTPN14,0.819476056222627,0.193771776811402
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000046000,NA,NA,0.814519849762187,0.192599841493962
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000096255,ENSG00000146425,DYNLT1,0.801804203879728,0.18959312363169
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000081603,NA,NA,0.791259110915186,0.187099650656043
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000025020,ENSG00000187122,SLIT1,0.782492691486279,0.185026759500634
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000022799,ENSG00000031081,ARHGAP31,0.774343774798166,0.18309988188932
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000120053,NA,NA,0.76250132822804,0.1802996391046
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000032796,ENSG00000101680,LAMA1,0.756412816051489,0.17885996089359
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000042903,ENSG00000184481,FOXO4,0.737623661063536,0.174417112418453
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000118524,NA,NA,0.669804524362133,0.158380726094951
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000117004,NA,NA,0.660158306361421,0.156099799413427
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000085016,NA,NA,0.61899587961883,0.146366608910526
dmb,ds4_mcs20_pF,ZI,salmon3,ZI__40,ENSMUSG00000022657,ENSG00000153283,CD96,0.575024379845478,0.135969190248387
